ValueMeaning	LabelValueMeaning	Referentiel	url	TypeConceptualDomain	FormatConceptualDomain	ConceptualDomain
ATC:D09AB01	Zincbandagewithoutsupplements	ATC	https://www.whocc.no/atc_ddd_index/?code=D09AB01&showdescription=no	Enumerated	String	ATC
ATC:D09AB02	Zincbandagewithsupplements	ATC	https://www.whocc.no/atc_ddd_index/?code=D09AB02&showdescription=no	Enumerated	String	ATC
ATC:D09AX	Softparaffindressings	ATC	https://www.whocc.no/atc_ddd_index/?code=D09AX&showdescription=no	Enumerated	String	ATC
ATC:D10	Acne drugs	ATC	https://www.whocc.no/atc_ddd_index/?code=D10&showdescription=no	Enumerated	String	ATC
ATC:D10A	Topical acne drugs	ATC	https://www.whocc.no/atc_ddd_index/?code=D10A&showdescription=no	Enumerated	String	ATC
ATC:D10AA	Corticosteroids,combinationsfortreatmentofacne	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AA&showdescription=no	Enumerated	String	ATC
ATC:D10AA01	Fluorometholone	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AA01&showdescription=no	Enumerated	String	ATC
ATC:D10AA02	Methylprednisolone	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AA02&showdescription=no	Enumerated	String	ATC
ATC:D10AA03	Dexamethasone	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AA03&showdescription=no	Enumerated	String	ATC
ATC:D10AB	Preparationscontainingsulfur	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AB&showdescription=no	Enumerated	String	ATC
ATC:D10AB01	Bithionol	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AB01&showdescription=no	Enumerated	String	ATC
ATC:D10AB02	Sulfur	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AB02&showdescription=no	Enumerated	String	ATC
ATC:D10AB03	Tioxolone	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AB03&showdescription=no	Enumerated	String	ATC
ATC:D10AB05	Mesulfen	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AB05&showdescription=no	Enumerated	String	ATC
ATC:D10AD	Retinoidsfortopicaluseinacne	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD&showdescription=no	Enumerated	String	ATC
ATC:D10AD01	Tretinoin	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD01&showdescription=no	Enumerated	String	ATC
ATC:D10AD02	Retinol	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD02&showdescription=no	Enumerated	String	ATC
ATC:D10AD03	Adapalene	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD03&showdescription=no	Enumerated	String	ATC
ATC:D10AD04	Isotretinoin	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD04&showdescription=no	Enumerated	String	ATC
ATC:D10AD05	Motretinide	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD05&showdescription=no	Enumerated	String	ATC
ATC:D10AD51	Tretinoin,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD51&showdescription=no	Enumerated	String	ATC
ATC:D10AD53	Adapalene,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD53&showdescription=no	Enumerated	String	ATC
ATC:D10AD54	Isotretinoin,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AD54&showdescription=no	Enumerated	String	ATC
ATC:D10AE	Peroxides	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AE&showdescription=no	Enumerated	String	ATC
ATC:D10AE01	Benzoylperoxide	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AE01&showdescription=no	Enumerated	String	ATC
ATC:D10AE51	Benzoylperoxide,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AE51&showdescription=no	Enumerated	String	ATC
ATC:D10AF	Anti-infectivesfortreatmentofacne	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF&showdescription=no	Enumerated	String	ATC
ATC:D10AF01	Clindamycin	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF01&showdescription=no	Enumerated	String	ATC
ATC:D10AF02	Erythromycin	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF02&showdescription=no	Enumerated	String	ATC
ATC:D10AF03	Chloramphenicol	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF03&showdescription=no	Enumerated	String	ATC
ATC:D10AF04	Meclocycline	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF04&showdescription=no	Enumerated	String	ATC
ATC:D10AF05	Nadifloxacin	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF05&showdescription=no	Enumerated	String	ATC
ATC:D10AF06	Sulfacetamide	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF06&showdescription=no	Enumerated	String	ATC
ATC:D10AF51	Clindamycin,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF51&showdescription=no	Enumerated	String	ATC
ATC:D10AF52	Erythromycin,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AF52&showdescription=no	Enumerated	String	ATC
ATC:D10AX	Otheranti-acnepreparationsfortopicaluse	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AX&showdescription=no	Enumerated	String	ATC
ATC:D10AX01	Aluminiumchloride	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AX01&showdescription=no	Enumerated	String	ATC
ATC:D10AX02	Resorcinol	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AX02&showdescription=no	Enumerated	String	ATC
ATC:D10AX03	Azelaicacid	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AX03&showdescription=no	Enumerated	String	ATC
ATC:D10AX04	Aluminiumoxide	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AX04&showdescription=no	Enumerated	String	ATC
ATC:D10AX05	Dapsone	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AX05&showdescription=no	Enumerated	String	ATC
ATC:D10AX30	Variouscombinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D10AX30&showdescription=no	Enumerated	String	ATC
ATC:D10B	Anti-acne preparations for systemic use	ATC	https://www.whocc.no/atc_ddd_index/?code=D10B&showdescription=no	Enumerated	String	ATC
ATC:D10BA	Retinoidsfortreatmentofacne	ATC	https://www.whocc.no/atc_ddd_index/?code=D10BA&showdescription=no	Enumerated	String	ATC
ATC:D10BA01	Isotretinoin	ATC	https://www.whocc.no/atc_ddd_index/?code=D10BA01&showdescription=no	Enumerated	String	ATC
ATC:D10BX	Otheranti-acnepreparationsforsystemicuse	ATC	https://www.whocc.no/atc_ddd_index/?code=D10BX&showdescription=no	Enumerated	String	ATC
ATC:D10BX01	Ichtasol	ATC	https://www.whocc.no/atc_ddd_index/?code=D10BX01&showdescription=no	Enumerated	String	ATC
ATC:D11	Other dermatological drugs	ATC	https://www.whocc.no/atc_ddd_index/?code=D11&showdescription=no	Enumerated	String	ATC
ATC:D11A	Other dermatological preparations	ATC	https://www.whocc.no/atc_ddd_index/?code=D11A&showdescription=no	Enumerated	String	ATC
ATC:D11AC	Medicatedshampoos	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AC&showdescription=no	Enumerated	String	ATC
ATC:D11AC01	Cetrimide	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AC01&showdescription=no	Enumerated	String	ATC
ATC:D11AC02	Cadmiumcompounds	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AC02&showdescription=no	Enumerated	String	ATC
ATC:D11AC03	Seleniumcompounds	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AC03&showdescription=no	Enumerated	String	ATC
ATC:D11AC06	Povidone-iodine	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AC06&showdescription=no	Enumerated	String	ATC
ATC:D11AC08	Sulfurcompounds	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AC08&showdescription=no	Enumerated	String	ATC
ATC:D11AC09	Xenysalate	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AC09&showdescription=no	Enumerated	String	ATC
ATC:D11AC30	Others	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AC30&showdescription=no	Enumerated	String	ATC
ATC:D11AE	Androgensfortopicaluse	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AE&showdescription=no	Enumerated	String	ATC
ATC:D11AE01	Metandienone	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AE01&showdescription=no	Enumerated	String	ATC
ATC:D11AH	Agentsfordermatitis,excludingcorticosteroids	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AH&showdescription=no	Enumerated	String	ATC
ATC:D11AH01	Tacrolimus	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AH01&showdescription=no	Enumerated	String	ATC
ATC:D11AH02	Pimecrolimus	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AH02&showdescription=no	Enumerated	String	ATC
ATC:D11AH03	Cromoglicicacid	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AH03&showdescription=no	Enumerated	String	ATC
ATC:D11AH04	Alitretinoin	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AH04&showdescription=no	Enumerated	String	ATC
ATC:D11AX	Otherdermatologicals	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX&showdescription=no	Enumerated	String	ATC
ATC:D11AX01	Minoxidil	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX01&showdescription=no	Enumerated	String	ATC
ATC:D11AX02	Gamolenicacid	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX02&showdescription=no	Enumerated	String	ATC
ATC:D11AX03	Calciumgluconate	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX03&showdescription=no	Enumerated	String	ATC
ATC:D11AX04	Lithiumsuccinate	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX04&showdescription=no	Enumerated	String	ATC
ATC:D11AX05	Magnesiumsulfate	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX05&showdescription=no	Enumerated	String	ATC
ATC:D11AX06	Mequinol	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX06&showdescription=no	Enumerated	String	ATC
ATC:D11AX08	Tiratricol	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX08&showdescription=no	Enumerated	String	ATC
ATC:D11AX09	Oxaceprol	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX09&showdescription=no	Enumerated	String	ATC
ATC:D11AX10	Finasteride	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX10&showdescription=no	Enumerated	String	ATC
ATC:D11AX11	Hydroquinone	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX11&showdescription=no	Enumerated	String	ATC
ATC:D11AX12	Pyrithionezinc	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX12&showdescription=no	Enumerated	String	ATC
ATC:D11AX13	Monobenzone	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX13&showdescription=no	Enumerated	String	ATC
ATC:D11AX16	Eflornithine	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX16&showdescription=no	Enumerated	String	ATC
ATC:D11AX18	Diclofenac	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX18&showdescription=no	Enumerated	String	ATC
ATC:D11AX21	Brimonidine	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX21&showdescription=no	Enumerated	String	ATC
ATC:D11AX22	Ivermectin	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX22&showdescription=no	Enumerated	String	ATC
ATC:D11AX23	Aminobenzoatepotassium	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX23&showdescription=no	Enumerated	String	ATC
ATC:D11AX24	Deoxycholicacid	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX24&showdescription=no	Enumerated	String	ATC
ATC:D11AX52	Gamolenicacid,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX52&showdescription=no	Enumerated	String	ATC
ATC:D11AX57	Collagen,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=D11AX57&showdescription=no	Enumerated	String	ATC
ATC:G01	Gynecological anti-infectives and antiseptics	ATC	https://www.whocc.no/atc_ddd_index/?code=G01&showdescription=no	Enumerated	String	ATC
ATC:G01A	Anti infectives and antiseptics, excluding combinations with corticosteroids	ATC	https://www.whocc.no/atc_ddd_index/?code=G01A&showdescription=no	Enumerated	String	ATC
ATC:G01AA	Antibiotics	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA&showdescription=no	Enumerated	String	ATC
ATC:G01AA01	Nystatin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA01&showdescription=no	Enumerated	String	ATC
ATC:G01AA02	Natamycin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA02&showdescription=no	Enumerated	String	ATC
ATC:G01AA03	AmphotericinB	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA03&showdescription=no	Enumerated	String	ATC
ATC:G01AA04	Candicidin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA04&showdescription=no	Enumerated	String	ATC
ATC:G01AA05	Chloramphenicol	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA05&showdescription=no	Enumerated	String	ATC
ATC:G01AA06	Hachimycin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA06&showdescription=no	Enumerated	String	ATC
ATC:G01AA07	Oxytetracycline	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA07&showdescription=no	Enumerated	String	ATC
ATC:G01AA08	Carfecillin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA08&showdescription=no	Enumerated	String	ATC
ATC:G01AA09	Mepartricin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA09&showdescription=no	Enumerated	String	ATC
ATC:G01AA10	Clindamycin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA10&showdescription=no	Enumerated	String	ATC
ATC:G01AA11	Pentamycin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA11&showdescription=no	Enumerated	String	ATC
ATC:G01AA51	Nystatin,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AA51&showdescription=no	Enumerated	String	ATC
ATC:G01AB	Arseniccompounds	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AB&showdescription=no	Enumerated	String	ATC
ATC:G01AB01	Acetarsol	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AB01&showdescription=no	Enumerated	String	ATC
ATC:G01AC	Quinolinederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AC&showdescription=no	Enumerated	String	ATC
ATC:G01AC01	Diiodohydroxyquinoline	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AC01&showdescription=no	Enumerated	String	ATC
ATC:G01AC02	Clioquinol	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AC02&showdescription=no	Enumerated	String	ATC
ATC:G01AC03	Chlorquinaldol	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AC03&showdescription=no	Enumerated	String	ATC
ATC:G01AC05	Dequalinium	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AC05&showdescription=no	Enumerated	String	ATC
ATC:G01AC06	Broxyquinoline	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AC06&showdescription=no	Enumerated	String	ATC
ATC:G01AC30	Oxyquinoline	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AC30&showdescription=no	Enumerated	String	ATC
ATC:G01AD	Organicacids	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AD&showdescription=no	Enumerated	String	ATC
ATC:G01AD01	Lacticacid	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AD01&showdescription=no	Enumerated	String	ATC
ATC:G01AD02	Aceticacid	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AD02&showdescription=no	Enumerated	String	ATC
ATC:G01AD03	Ascorbicacid	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AD03&showdescription=no	Enumerated	String	ATC
ATC:G01AE	Sulfonamides	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AE&showdescription=no	Enumerated	String	ATC
ATC:G01AE01	Sulfatolamide	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AE01&showdescription=no	Enumerated	String	ATC
ATC:G01AE10	Combinationsofsulfonamides	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AE10&showdescription=no	Enumerated	String	ATC
ATC:G01AF	Imidazolederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF&showdescription=no	Enumerated	String	ATC
ATC:G01AF01	Metronidazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF01&showdescription=no	Enumerated	String	ATC
ATC:G01AF02	Clotrimazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF02&showdescription=no	Enumerated	String	ATC
ATC:G01AF04	Miconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF04&showdescription=no	Enumerated	String	ATC
ATC:G01AF05	Econazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF05&showdescription=no	Enumerated	String	ATC
ATC:G01AF06	Ornidazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF06&showdescription=no	Enumerated	String	ATC
ATC:G01AF07	Isoconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF07&showdescription=no	Enumerated	String	ATC
ATC:G01AF08	Tioconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF08&showdescription=no	Enumerated	String	ATC
ATC:G01AF11	Ketoconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF11&showdescription=no	Enumerated	String	ATC
ATC:G01AF12	Fenticonazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF12&showdescription=no	Enumerated	String	ATC
ATC:G01AF13	Azanidazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF13&showdescription=no	Enumerated	String	ATC
ATC:G01AF14	Propenidazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF14&showdescription=no	Enumerated	String	ATC
ATC:G01AF15	Butoconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF15&showdescription=no	Enumerated	String	ATC
ATC:G01AF16	Omoconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF16&showdescription=no	Enumerated	String	ATC
ATC:G01AF17	Oxiconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF17&showdescription=no	Enumerated	String	ATC
ATC:G01AF18	Flutrimazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF18&showdescription=no	Enumerated	String	ATC
ATC:G01AF19	Sertaconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF19&showdescription=no	Enumerated	String	ATC
ATC:G01AF20	Combinationsofimidazolederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AF20&showdescription=no	Enumerated	String	ATC
ATC:G01AG	Triazolederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AG&showdescription=no	Enumerated	String	ATC
ATC:G01AG02	Terconazole	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AG02&showdescription=no	Enumerated	String	ATC
ATC:G01AX	Otheranti-infectivesandantiseptics	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX&showdescription=no	Enumerated	String	ATC
ATC:G01AX01	Clodantoin	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX01&showdescription=no	Enumerated	String	ATC
ATC:G01AX02	Inosine	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX02&showdescription=no	Enumerated	String	ATC
ATC:G01AX03	Policresulen	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX03&showdescription=no	Enumerated	String	ATC
ATC:G01AX05	Nifuratel	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX05&showdescription=no	Enumerated	String	ATC
ATC:G01AX06	Furazolidone	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX06&showdescription=no	Enumerated	String	ATC
ATC:G01AX09	Methylrosaniline	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX09&showdescription=no	Enumerated	String	ATC
ATC:G01AX11	Povidone-iodine	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX11&showdescription=no	Enumerated	String	ATC
ATC:G01AX12	Ciclopirox	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX12&showdescription=no	Enumerated	String	ATC
ATC:G01AX13	Protiofate	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX13&showdescription=no	Enumerated	String	ATC
ATC:G01AX14	Lactobacillusfermentum	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX14&showdescription=no	Enumerated	String	ATC
ATC:G01AX15	Copperusnate	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX15&showdescription=no	Enumerated	String	ATC
ATC:G01AX16	Hexetidine	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX16&showdescription=no	Enumerated	String	ATC
ATC:G01AX66	Octenidine,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=G01AX66&showdescription=no	Enumerated	String	ATC
ATC:G02	Other gynecological drugs	ATC	https://www.whocc.no/atc_ddd_index/?code=G02&showdescription=no	Enumerated	String	ATC
ATC:G02A	Uterotonics	ATC	https://www.whocc.no/atc_ddd_index/?code=G02A&showdescription=no	Enumerated	String	ATC
ATC:G02AB	Ergotalkaloids	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AB&showdescription=no	Enumerated	String	ATC
ATC:G02AB01	Methylergometrine	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AB01&showdescription=no	Enumerated	String	ATC
ATC:G02AB02	Ergotalkaloids	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AB02&showdescription=no	Enumerated	String	ATC
ATC:G02AB03	Ergometrine	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AB03&showdescription=no	Enumerated	String	ATC
ATC:G02AC	Ergotalkaloidsandoxytocinincludinganalogues,incombination	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AC&showdescription=no	Enumerated	String	ATC
ATC:G02AC01	Methylergometrineandoxytocin	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AC01&showdescription=no	Enumerated	String	ATC
ATC:G02AD	Prostaglandins	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AD&showdescription=no	Enumerated	String	ATC
ATC:G02AD01	Dinoprost	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AD01&showdescription=no	Enumerated	String	ATC
ATC:G02AD02	Dinoprostone	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AD02&showdescription=no	Enumerated	String	ATC
ATC:G02AD03	Gemeprost	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AD03&showdescription=no	Enumerated	String	ATC
ATC:G02AD04	Carboprost	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AD04&showdescription=no	Enumerated	String	ATC
ATC:G02AD05	Sulprostone	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AD05&showdescription=no	Enumerated	String	ATC
ATC:G02AD06	Misoprostol	ATC	https://www.whocc.no/atc_ddd_index/?code=G02AD06&showdescription=no	Enumerated	String	ATC
ATC:G02B	Contraceptives for topical use	ATC	https://www.whocc.no/atc_ddd_index/?code=G02B&showdescription=no	Enumerated	String	ATC
